AN_LETIVO,NOME_DISTRITO,TIPO_ESCOLA,DRE,DESC_SERIE,MODALIDADE_SEGMENTO,TURMA_ESCOL,CD_ALUNO_SME,ANO_NASC_ALUNO,MES_NASC_ALUNO,CD_SEXO,DESC_RACA_COR,DESC_PAIS_NASC,SITUACAO_MAT
2010,SAO MIGUEL,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,1º ESTAGIO,PRE,S,4669551,2006,11,M,BRANCA,ARGENTINA,Concluido
2010,BELEM,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,1º ESTAGIO,PRE,S,4641994,2006,8,F,NAO DECLARADA,BOLIVIA,Concluido
2010,CANGAIBA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,3753632,2004,11,F,BRANCA,CHILE,Concluido
2010,CIDADE ADEMAR,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,MOVA,MOVA,S,4827564,1977,7,F,NAO DECLARADA,BOLIVIA,Concluido
2010,VILA MATILDE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,1º ESTAGIO,PRE,S,4210843,2006,9,F,BRANCA,JAPAO,Concluido
2010,SAPOPEMBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,4846711,1997,12,M,BRANCA,PORTUGAL,Concluido
2010,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.I 4.ANO,Fund1,S,4888978,2000,8,F,BRANCA,PERU,Concluido
2010,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 1.ANO,Fund2,S,2088472,1998,2,F,NAO DECLARADA,BOLIVIA,Concluido
2010,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO,Fund1,S,4858092,2002,7,F,BRANCA,BOLIVIA,Concluido
2010,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO,Fund1,S,4095529,2002,3,F,PARDA,BOLIVIA,Concluido
2010,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 2.ANO,Fund1,S,4645452,2001,3,F,BRANCA,PARAGUAI,Concluido
2010,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,4299536,1997,9,M,BRANCA,BOLIVIA,Concluido
2010,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,3408778,1995,8,M,BRANCA,BOLIVIA,Concluido
2010,CAMPO LIMPO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.II 1.ANO,Fund2,S,2914862,1999,6,F,NAO DECLARADA,JAPAO,Concluido
2010,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.I 3.ANO,Fund1,S,4693939,2000,6,M,NAO DECLARADA,JAPAO,Concluido
2010,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 2.ANO,Fund2,S,4889496,1998,8,M,NAO DECLARADA,JAPAO,Concluido
2010,PERUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.I 4.ANO,Fund1,S,3175929,2000,11,M,PARDA,BOLIVIA,Concluido
2010,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,2389456,1998,4,M,PARDA,BOLIVIA,Concluido
2010,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,2102541,1995,4,M,BRANCA,BOLIVIA,Concluido
2010,LIMAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,1759831,1997,4,M,BRANCA,BOLIVIA,Concluido
2010,CIDADE ADEMAR,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.I 2.ANO,Fund1,S,4223246,2002,8,F,BRANCA,BOLIVIA,Concluido
2010,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,4853535,1999,1,M,NAO DECLARADA,BOLIVIA,Concluido
2010,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,EJA 3 ETAPA,EJA5A8,S,4787982,1993,3,M,PARDA,PARAGUAI,Concluido
2010,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO - PIC,Fund1,S,3176181,2000,11,F,INDIGENA,BOLIVIA,Concluido
2010,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO,Fund1,S,3726287,2001,9,F,INDIGENA,BOLIVIA,Concluido
2010,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 3.ANO,Fund2,S,2888058,1997,6,M,BRANCA,BOLIVIA,Concluido
2010,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,4521605,1998,9,M,PARDA,BOLIVIA,Concluido
2010,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO,Fund1,S,4521462,2001,3,M,PARDA,BOLIVIA,Concluido
2010,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 1.ANO F9,Fund1,S,4431246,2003,6,F,NAO DECLARADA,BOLIVIA,Concluido
2010,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,3466445,1999,9,M,BRANCA,BOLIVIA,Concluido
2010,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,2771748,1999,2,F,BRANCA,BOLIVIA,Concluido
2010,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO,Fund1,S,3467696,2000,10,F,PARDA,BOLIVIA,Concluido
2010,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.I 1.ANO F9,Fund1,S,4480174,2003,8,M,PARDA,BOLIVIA,Concluido
2010,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 3.ANO,Fund1,S,4344070,2001,10,M,INDIGENA,BOLIVIA,Concluido
2010,ITAIM PAULISTA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 2.ANO,Fund2,S,4656833,1998,6,F,BRANCA,JAPAO,Concluido
2010,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO,Fund1,S,4820800,1998,9,F,PARDA,BOLIVIA,Concluido
2010,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO,Fund2,S,1678626,1996,1,F,BRANCA,BOLIVIA,Concluido
2010,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 2.ANO,Fund2,S,4367774,1998,6,M,AMARELA,JAPAO,Concluido
2010,BRAS,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,4457864,2004,8,M,PARDA,BOLIVIA,Concluido
2010,PENHA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,4420841,2004,5,M,PARDA,ARGENTINA,Concluido
2010,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.I 3.ANO,Fund1,S,4281245,2000,7,M,BRANCA,ITALIA,Concluido
2010,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,EJA 2 ETAPA,EJA1A4,S,4906625,1987,6,M,AMARELA,CHINA,Concluido
2010,REPUBLICA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,3º ESTAGIO,PRE,S,4854932,2004,12,M,NAO DECLARADA,PARAGUAI,Concluido
2010,REPUBLICA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,3º ESTAGIO,PRE,S,4284989,2004,12,M,NAO DECLARADA,PERU,Concluido
2010,JOSE BONIFACIO,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,MOVA,MOVA,S,4288444,1935,5,F,NAO DECLARADA,ITALIA,Concluido
2010,SAO RAFAEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,3458662,1997,9,F,INDIGENA,BOLIVIA,Concluido
2010,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO,Fund1,S,4837219,2000,12,M,NAO DECLARADA,PERU,Concluido
2010,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 4.ANO,Fund1,S,3092978,2000,11,M,BRANCA,BOLIVIA,Concluido
2010,CASA VERDE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,3º ESTAGIO,PRE,S,4781095,2004,11,F,BRANCA,BOLIVIA,Concluido
2010,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO,Fund1,S,3631016,2002,11,F,PARDA,BOLIVIA,Concluido
2010,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO,Fund1,S,4851829,1999,8,F,NAO DECLARADA,BOLIVIA,Concluido
2010,ERMELINO MATARAZZO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO,Fund1,S,4353250,2002,8,M,PARDA,ESPANHA,Concluido
2010,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO,Fund1,S,4606056,2001,8,M,BRANCA,BOLIVIA,Concluido
2010,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO - PIC,Fund1,S,4111845,2001,8,M,BRANCA,BOLIVIA,Concluido
2010,PERUS,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,1º ESTAGIO,PRE,S,4683013,2006,9,M,NAO DECLARADA,BOLIVIA,Concluido
2010,MOOCA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,4826877,2004,5,M,INDIGENA,BOLIVIA,Concluido
2010,SAO RAFAEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 3.ANO,Fund2,S,2971947,1997,2,M,BRANCA,BOLIVIA,Concluido
2010,PERUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 3.ANO,Fund2,S,2512011,1995,12,M,INDIGENA,BOLIVIA,Concluido
2010,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 1.ANO F9,Fund1,S,4397557,2003,3,F,BRANCA,BOLIVIA,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2º ESTAGIO,PRE,S,4904045,2005,8,F,INDIGENA,BOLIVIA,Concluido
2010,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,4806610,1999,7,F,PARDA,BOLIVIA,Concluido
2010,ITAIM PAULISTA,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,MINI GRUPO,CRECHE,S,4692192,2007,10,M,PARDA,BOLIVIA,Concluido
2010,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO,Fund1,S,4625909,2002,9,F,AMARELA,JAPAO,Concluido
2010,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 4.ANO,Fund1,S,4892744,2000,7,F,NAO DECLARADA,JAPAO,Concluido
2010,JARDIM HELENA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.I 4.ANO,Fund1,S,4135903,2000,10,F,PARDA,BOLIVIA,Concluido
2010,SAUDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,EJA 1 ETAPA,EJA1A4,S,4879425,1959,6,M,NAO DECLARADA,CHINA,Concluido
2010,BOM RETIRO,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,1º ESTAGIO,PRE,S,4597651,2006,11,M,NAO DECLARADA,BOLIVIA,Concluido
2010,BOM RETIRO,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,MINI GRUPO,CRECHE,S,4903441,2007,9,M,PARDA,BOLIVIA,Concluido
2010,CIDADE DUTRA,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,MINI GRUPO,CRECHE,S,4878323,2007,12,F,AMARELA,JAPAO,Concluido
2010,TREMEMBE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4559609,2004,11,F,BRANCA,BOLIVIA,Concluido
2010,VILA MEDEIROS,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4479652,2004,7,F,BRANCA,JAPAO,Concluido
2010,VILA JACUI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,1º ESTAGIO,PRE,S,4653317,2006,5,M,BRANCA,ESTADOS UNIDOS DA AMERICA (EUA),Concluido
2010,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,2098942,1996,9,M,AMARELA,JAPAO,Concluido
2010,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,2411579,1998,9,M,BRANCA,BOLIVIA,Concluido
2010,BRASILANDIA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 3.ANO,Fund2,S,4411520,1996,11,F,NAO DECLARADA,PERU,Concluido
2010,VILA CURUCA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,3º ESTAGIO,PRE,S,4691734,2004,12,M,BRANCA,JAPAO,Concluido
2010,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,2748587,1998,7,M,NAO DECLARADA,BOLIVIA,Concluido
2010,JARDIM HELENA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 1.ANO,Fund2,S,2363653,1996,10,M,NAO DECLARADA,BOLIVIA,Concluido
2010,SE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.I 3.ANO,Fund1,S,4289777,2000,12,F,PARDA,PERU,Concluido
2010,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 1.ANO F9,Fund1,S,4892266,2004,1,M,NAO DECLARADA,BOLIVIA,Concluido
2010,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,3436772,1995,6,F,INDIGENA,BOLIVIA,Concluido
2010,MOOCA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,4811625,2004,12,M,AMARELA,BOLIVIA,Concluido
2010,MOOCA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,4827231,2004,10,F,BRANCA,BOLIVIA,Concluido
2010,MANDAQUI,CIEJA       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MIV CIEJA,EJA5A8,S,4662351,1959,6,M,BRANCA,PORTUGAL,Concluido
2010,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 2.ANO,Fund1,S,4542168,2002,8,F,NAO DECLARADA,BOLIVIA,Concluido
2010,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 1.ANO,Fund2,S,4415888,1998,6,F,NAO DECLARADA,BOLIVIA,Concluido
2010,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 1.ANO,Fund2,S,4555404,1998,12,M,PARDA,MARTINICA,Concluido
2010,PARI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO,Fund1,S,4158422,2001,7,F,PARDA,BOLIVIA,Concluido
2010,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,2859006,1998,7,M,NAO DECLARADA,BOLIVIA,Concluido
2010,VILA MEDEIROS,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2º ESTAGIO,PRE,S,4229717,2005,5,M,BRANCA,BOLIVIA,Concluido
2010,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO,Fund2,S,3957953,1993,12,M,BRANCA,BOLIVIA,Concluido
2010,PENHA,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO PENHA,2º ESTAGIO,PRE,S,4627429,2005,11,M,PARDA,BOLIVIA,Concluido
2010,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,EJA 2 ETAPA,EJA1A4,S,4910371,1959,7,F,BRANCA,BURUNDI,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2º ESTAGIO,PRE,S,4838074,2005,12,F,INDIGENA,BOLIVIA,Concluido
2010,SANTA CECILIA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,BERCARIO II,CRECHE,S,4872976,2008,9,F,NAO DECLARADA,BOLIVIA,Concluido
2010,IPIRANGA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,3º ESTAGIO,PRE,S,4164330,2004,10,M,AMARELA,JAPAO,Concluido
2010,IPIRANGA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,3º ESTAGIO,PRE,S,4649241,2004,4,F,NAO DECLARADA,BOLIVIA,Concluido
2010,AGUA RASA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,2º ESTAGIO,PRE,S,4399824,2005,12,F,PARDA,BOLIVIA,Concluido
2010,VILA GUILHERME,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2º ESTAGIO,PRE,S,4693503,2005,7,F,PARDA,BOLIVIA,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,1º ESTAGIO,PRE,S,4716500,2006,2,F,BRANCA,HOLANDA,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4505709,2004,8,F,PARDA,BOLIVIA,Concluido
2010,BUTANTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 2.ANO,Fund2,S,2104787,1998,6,M,BRANCA,JAPAO,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4516529,2004,3,F,BRANCA,BOLIVIA,Concluido
2010,CAPAO REDONDO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,1º ESTAGIO,PRE,S,4802800,2006,8,M,PARDA,BOLIVIA,Concluido
2010,CASA VERDE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,1º ESTAGIO,PRE,S,4830417,2006,6,M,BRANCA,BOLIVIA,Concluido
2010,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 1.ANO F9,Fund1,S,4175173,2004,1,M,PARDA,BOLIVIA,Concluido
2010,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 2.ANO,Fund2,S,4052328,1997,7,F,NAO DECLARADA,BOLIVIA,Concluido
2010,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 1.ANO,Fund2,S,4682620,1999,11,M,NAO DECLARADA,BOLIVIA,Concluido
2010,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 3.ANO,Fund1,S,4303222,2001,9,M,PARDA,BOLIVIA,Concluido
2010,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 2.ANO,Fund2,S,4515261,1999,3,M,BRANCA,BOLIVIA,Concluido
2010,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 3.ANO,Fund2,S,2701096,1997,6,F,BRANCA,URUGUAI,Concluido
2010,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 1.ANO F9,Fund1,S,4560983,2003,3,F,BRANCA,BOLIVIA,Concluido
2010,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO,Fund1,S,3384057,2001,5,F,BRANCA,BOLIVIA,Concluido
2010,VILA GUILHERME,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4539775,2004,10,F,PARDA,BOLIVIA,Concluido
2010,CANGAIBA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO,CRECHE,S,4662892,2007,4,F,BRANCA,BOLIVIA,Concluido
2010,CANGAIBA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO,CRECHE,S,4799637,2007,8,M,NAO DECLARADA,BOLIVIA,Concluido
2010,CAMBUCI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,3º ESTAGIO,PRE,S,4656566,2004,5,F,PARDA,PARAGUAI,Concluido
2010,ITAIM PAULISTA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,1º ESTAGIO,PRE,S,4505918,2006,1,M,PARDA,BOLIVIA,Concluido
2010,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 4.ANO,Fund1,S,4820573,2000,12,M,PARDA,PARAGUAI,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,1º ESTAGIO,PRE,S,4906106,2006,4,F,PARDA,BOLIVIA,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,2º ESTAGIO,PRE,S,4904752,2005,11,M,PARDA,BOLIVIA,Concluido
2010,BOM RETIRO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,3º ESTAGIO,PRE,S,4545497,2004,11,M,BRANCA,BOLIVIA,Concluido
2010,FREGUESIA DO O,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,MINI GRUPO,CRECHE,S,4645471,2007,4,F,PRETA,ANGOLA,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4777496,2004,11,M,PARDA,BOLIVIA,Concluido
2010,BELEM,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,2º ESTAGIO,PRE,S,4502566,2005,4,F,NAO DECLARADA,BOLIVIA,Concluido
2010,JARAGUA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,1º ESTAGIO,PRE,S,4622434,2006,3,M,PARDA,BOLIVIA,Concluido
2010,VILA MARIA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,3º ESTAGIO,PRE,S,4279601,2004,11,F,BRANCA,BOLIVIA,Concluido
2010,LIMAO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,3º ESTAGIO,PRE,S,3940326,2004,7,M,PARDA,BOLIVIA,Concluido
2010,BRASILANDIA,CEI DIRET   ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,MINI GRUPO,CRECHE,S,4754376,2007,2,F,BRANCA,BOLIVIA,Concluido
2010,IGUATEMI,CEU EMEI    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,3º ESTAGIO,PRE,S,4837244,2004,5,M,NAO DECLARADA,BOLIVIA,Concluido
2010,CIDADE LIDER,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,3º ESTAGIO,PRE,S,4169743,2004,10,M,PARDA,BOLIVIA,Concluido
2010,BELEM,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,MINI GRUPO,CRECHE,S,4682411,2007,7,M,PARDA,BOLIVIA,Concluido
2010,SAO MIGUEL,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,3º ESTAGIO,PRE,S,4834078,2004,3,F,NAO DECLARADA,ESPANHA,Concluido
2010,JOSE BONIFACIO,CR.P.CONV   ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,MINI GRUPO,CRECHE,S,4896033,2007,12,F,NAO DECLARADA,BOLIVIA,Concluido
2010,VILA MATILDE,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,3º ESTAGIO,PRE,S,4325801,2004,5,F,BRANCA,JAPAO,Concluido
2010,BOM RETIRO,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,2º ESTAGIO,PRE,S,4588242,2005,2,M,BRANCA,BOLIVIA,Concluido
2010,BOM RETIRO,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,1º ESTAGIO,PRE,S,4817161,2006,3,F,NAO DECLARADA,BOLIVIA,Concluido
2010,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO,Fund2,S,1427986,1994,9,F,BRANCA,BOLIVIA,Concluido
2010,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 4.ANO,Fund1,S,2738949,1999,10,M,PARDA,BOLIVIA,Concluido
2010,PENHA,CEI INDIR   ,DIRETORIA REGIONAL DE EDUCACAO PENHA,BERCARIO II,CRECHE,S,4595484,2007,7,F,NAO DECLARADA,BOLIVIA,Concluido
2010,GRAJAU,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,3º ESTAGIO,PRE,S,4877948,2004,11,M,PARDA,BOLIVIA,Concluido
