AN_LETIVO,NOME_DISTRITO,TIPO_ESCOLA,DRE,DESC_SERIE,MODALIDADE_SEGMENTO,TURMA_ESCOL,CD_ALUNO_SME,ANO_NASC_ALUNO,MES_NASC_ALUNO,CD_SEXO,DESC_RACA_COR,DESC_PAIS_NASC,SITUACAO_MAT
2014,PERUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 6.ANO F9,Fund2,S,4569028,2003,7,M,AMARELA,BOLIVIA,Concluido
2014,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4569525,2000,10,M,PARDA,BOLIVIA,Concluido
2014,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 5.ANO F9,Fund1,S,4573923,2003,2,F,NAO DECLARADA,BOLIVIA,Concluido
2014,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.III 9.ANO F9,Fund2,S,4574995,2000,9,F,PRETA,BOLIVIA,Concluido
2014,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 2.ANO F9,Fund1,S,4577912,2006,10,F,BRANCA,BOLIVIA,Concluido
2014,CIDADE ADEMAR,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.III 7.ANO F9,Fund2,S,4578246,2001,10,F,BRANCA,BOLIVIA,Concluido
2014,LIMAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 5.ANO F9,Fund1,S,4581067,2003,5,F,PARDA,BOLIVIA,Concluido
2014,SOCORRO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.III 7.ANO F9,Fund2,S,4582076,2002,12,F,BRANCA,JAPAO,Concluido
2014,JARAGUA,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,MOVA,MOVA,S,4584428,1938,12,F,NAO DECLARADA,ESPANHA,Concluido
2014,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 2.ANO F9,Fund1,S,4585128,2006,5,F,NAO DECLARADA,BOLIVIA,Concluido
2014,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 2.ANO F9,Fund1,S,4585194,2005,8,M,INDIGENA,BOLIVIA,Concluido
2014,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4585390,2006,2,M,PARDA,BOLIVIA,Concluido
2014,MOOCA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4586351,2003,11,M,NAO DECLARADA,BOLIVIA,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4588400,2005,6,M,PARDA,BOLIVIA,Concluido
2014,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 4.ANO F9,Fund1,S,4593915,2004,6,F,PARDA,BOLIVIA,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 7.ANO F9,Fund2,S,4596913,2002,9,F,PARDA,BOLIVIA,Concluido
2014,GUAIANASES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.II 4.ANO F9,Fund1,S,4597086,2004,1,M,BRANCA,JAPAO,Concluido
2014,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.III 7.ANO F9,Fund2,S,4597559,2001,12,F,BRANCA,JAPAO,Concluido
2014,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4601449,1999,7,M,NAO DECLARADA,BOLIVIA,Concluido
2014,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 7.ANO F9,Fund2,S,4604305,2002,8,M,INDIGENA,BOLIVIA,Concluido
2014,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 8.ANO F9,Fund2,S,4604386,2001,3,M,INDIGENA,BOLIVIA,Concluido
2014,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4605536,2001,11,M,NAO DECLARADA,BOLIVIA,Concluido
2014,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4605556,2002,5,F,PARDA,BOLIVIA,Concluido
2014,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4608540,2001,11,F,NAO DECLARADA,JAPAO,Concluido
2014,TUCURUVI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO F9,Fund1,S,4608550,2005,3,M,PARDA,BOLIVIA,Concluido
2014,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 5.ANO F9,Fund1,S,4614249,2003,11,F,AMARELA,JAPAO,Concluido
2014,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4615868,2003,8,F,BRANCA,BOLIVIA,Concluido
2014,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 1.ANO F9,Fund1,S,4616811,2007,7,M,PRETA,CONGO,Concluido
2014,SAPOPEMBA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO F9,Fund1,S,4617136,2004,10,F,BRANCA,PARAGUAI,Concluido
2014,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 5.ANO F9,Fund1,S,4617668,2004,2,M,NAO DECLARADA,BOLIVIA,Concluido
2014,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.I 3.ANO F9,Fund1,S,4622434,2006,3,M,PARDA,BOLIVIA,Concluido
2014,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4625285,2000,7,F,PARDA,BOLIVIA,Concluido
2014,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4625909,2002,9,F,AMARELA,JAPAO,Concluido
2014,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,4627429,2005,11,M,PARDA,BOLIVIA,Concluido
2014,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4629290,1999,9,F,PARDA,BOLIVIA,Concluido
2014,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 4.ANO F9,Fund1,S,4630379,2004,10,M,PARDA,BOLIVIA,Concluido
2014,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.II 4.ANO F9,Fund1,S,4630397,2004,10,M,PARDA,MARTINICA,Concluido
2014,LIMAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 3.ANO F9,Fund1,S,4634265,2005,8,M,INDIGENA,BOLIVIA,Concluido
2014,SAO RAFAEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 1.ANO F9,Fund1,S,4634643,2007,5,M,PARDA,BOLIVIA,Concluido
2014,RIO PEQUENO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 5.ANO F9,Fund1,S,4634936,2004,1,F,BRANCA,INGLATERRA,Concluido
2014,PINHEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 4.ANO F9,Fund1,S,4636527,2004,5,F,AMARELA,JAPAO,Concluido
2014,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4636814,2000,8,M,BRANCA,BOLIVIA,Concluido
2014,JACANA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4637332,2005,4,F,PARDA,BOLIVIA,Concluido
2014,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4637646,2002,9,M,PARDA,BOLIVIA,Concluido
2014,LAJEADO,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.III 8.ANO F9,Fund2,S,4637827,2001,4,F,PARDA,BOLIVIA,Concluido
2014,SAO MIGUEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.I 3.ANO F9,Fund1,S,4641016,2006,3,M,BRANCA,LIBANO,Concluido
2014,SANTANA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,MIII - ED PROF,EDPROF,S,4641823,1998,5,F,NAO DECLARADA,BOLIVIA,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO F9,Fund1,S,4641994,2006,8,F,NAO DECLARADA,BOLIVIA,Concluido
2014,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 8.ANO F9,Fund2,S,4642995,2000,5,M,NAO DECLARADA,BOLIVIA,Concluido
2014,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 7.ANO F9,Fund2,S,4643311,2001,7,F,NAO DECLARADA,BOLIVIA,Concluido
2014,LAJEADO,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO GUAIANASES,C.I 2.ANO F9,Fund1,S,4643437,2006,10,M,PARDA,BOLIVIA,Concluido
2014,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.III 7.ANO F9,Fund2,S,4643535,2002,3,M,PARDA,BOLIVIA,Concluido
2014,CIDADE LIDER,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 7.ANO F9,Fund2,S,4643598,2002,8,F,NAO DECLARADA,BOLIVIA,Concluido
2014,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 1.ANO F9,Fund1,S,4645432,2007,4,F,PRETA,ANGOLA,Concluido
2014,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 1.ANO F9,Fund1,S,4645471,2007,4,F,PRETA,ANGOLA,Concluido
2014,SAPOPEMBA,EMEFM       ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO F9,Fund1,S,4646219,2005,1,F,PRETA,ANGOLA,Concluido
2014,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4654265,2003,5,F,PARDA,BOLIVIA,Concluido
2014,JARDIM SAO LUIS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.I 3.ANO F9,Fund1,S,4655230,2005,5,M,PARDA,BOLIVIA,Concluido
2014,FREGUESIA DO O,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 3.ANO F9,Fund1,S,4657639,2004,12,F,AMARELA,BOLIVIA,Concluido
2014,SAPOPEMBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO F9,Fund1,S,4657644,2004,3,F,BRANCA,BOLIVIA,Concluido
2014,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO F9,Fund1,S,4658418,2007,2,F,PARDA,BOLIVIA,Concluido
2014,CARRAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 8.ANO F9,Fund2,S,4658764,2001,3,F,AMARELA,JAPAO,Concluido
2014,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 5.ANO F9,Fund1,S,4658877,2003,12,F,BRANCA,BOLIVIA,Concluido
2014,PEDREIRA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.III 7.ANO F9,Fund2,S,4659367,2002,9,F,AMARELA,JAPAO,Concluido
2014,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 4.ANO F9,Fund1,S,4661842,2004,3,F,BRANCA,BOLIVIA,Concluido
2014,RAPOSO TAVARES,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO BUTANTA,C.II 5.ANO F9,Fund1,S,4664839,2003,10,M,BRANCA,JAPAO,Concluido
2014,SOCORRO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.I 1.ANO F9,Fund1,S,4667747,2007,11,M,AMARELA,JAPAO,Concluido
2014,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.I 2.ANO F9,Fund1,S,4669551,2006,11,M,BRANCA,ARGENTINA,Concluido
2014,CAPAO REDONDO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.III 7.ANO F9,Fund2,S,4669665,2002,5,M,BRANCA,JAPAO,Concluido
2014,BRASILANDIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 5.ANO F9,Fund1,S,4674357,2003,7,M,BRANCA,BOLIVIA,Concluido
2014,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4676916,2003,11,F,PARDA,BOLIVIA,Concluido
2014,ERMELINO MATARAZZO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO F9,Fund1,S,4677483,2004,11,M,PARDA,BOLIVIA,Concluido
2014,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4678165,2000,3,M,PARDA,BOLIVIA,Concluido
2014,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 1.ANO F9,Fund1,S,4682411,2007,7,M,PARDA,BOLIVIA,Concluido
2014,TATUAPE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4682609,2002,10,M,NAO DECLARADA,BOLIVIA,Concluido
2014,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.II 5.ANO F9,Fund1,S,4685444,2002,10,F,NAO DECLARADA,JAPAO,Concluido
2014,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO F9,Fund1,S,4688132,2006,4,M,INDIGENA,BOLIVIA,Concluido
2014,VILA JACUI,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,INFANTIL II,PRE,S,4689063,2008,4,M,NAO DECLARADA,JAPAO,Concluido
2014,ITAQUERA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,INFANTIL II,PRE,S,4689945,2008,7,F,NAO DECLARADA,BOLIVIA,Concluido
2014,ITAIM PAULISTA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.I 1.ANO F9,Fund1,S,4692192,2007,10,M,PARDA,BOLIVIA,Concluido
2014,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4693503,2005,7,F,PARDA,BOLIVIA,Concluido
2014,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 8.ANO F9,Fund2,S,4693939,2000,6,M,NAO DECLARADA,JAPAO,Concluido
2014,CARRAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.I 3.ANO F9,Fund1,S,4695326,2005,11,M,PARDA,BOLIVIA,Concluido
2014,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 1.ANO F9,Fund1,S,4712792,2007,10,M,NAO DECLARADA,BOLIVIA,Concluido
2014,JARAGUA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PIRITUBA/JARAGUA,C.I 1.ANO F9,Fund1,S,4721146,2007,10,M,PARDA,BOLIVIA,Concluido
2014,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 2.ANO F9,Fund1,S,4721282,2006,5,M,NAO DECLARADA,JAPAO,Concluido
2014,ERMELINO MATARAZZO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,4722523,2005,9,M,BRANCA,BOLIVIA,Concluido
2014,SAO LUCAS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.I 3.ANO F9,Fund1,S,4724564,2005,7,M,AMARELA,JAPAO,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 2.ANO F9,Fund1,S,4738883,2007,1,F,PARDA,BOLIVIA,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO F9,Fund1,S,4739770,2004,10,F,PARDA,BOLIVIA,Concluido
2014,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.I 3.ANO F9,Fund1,S,4744639,2005,12,M,PARDA,BOLIVIA,Concluido
2014,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4750024,2005,11,M,PARDA,BOLIVIA,Concluido
2014,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO F9,Fund1,S,4750440,2004,10,M,NAO DECLARADA,BOLIVIA,Concluido
2014,PONTE RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4756790,2004,1,M,NAO DECLARADA,JAPAO,Concluido
2014,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 7.ANO F9,Fund2,S,4757675,2001,4,F,PARDA,BOLIVIA,Concluido
2014,SAO MIGUEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 5.ANO F9,Fund1,S,4758152,2003,5,F,INDIGENA,BOLIVIA,Concluido
2014,JACANA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4758859,2003,9,F,NAO DECLARADA,BOLIVIA,Concluido
2014,ITAQUERA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,INFANTIL II,PRE,S,4762057,2008,9,M,BRANCA,JAPAO,Concluido
2014,VILA GUILHERME,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,INFANTIL II,PRE,S,4766146,2008,7,M,PARDA,BOLIVIA,Concluido
2014,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4768539,2005,10,F,PARDA,BOLIVIA,Concluido
2014,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO F9,Fund1,S,4768546,2004,4,M,NAO DECLARADA,BOLIVIA,Concluido
2014,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO F9,Fund1,S,4770828,2004,11,F,PARDA,BOLIVIA,Concluido
2014,CIDADE DUTRA,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,C.I 1.ANO F9,Fund1,S,4770829,2007,9,M,NAO DECLARADA,JAPAO,Concluido
2014,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO F9,Fund1,S,4771806,2004,12,F,NAO DECLARADA,BOLIVIA,Concluido
2014,VILA MEDEIROS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.I 3.ANO F9,Fund1,S,4771918,2005,9,M,BRANCA,BOLIVIA,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 4.ANO F9,Fund1,S,4777496,2004,11,M,PARDA,BOLIVIA,Concluido
2014,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 7.ANO F9,Fund2,S,4778519,2001,9,M,BRANCA,JAPAO,Concluido
2014,CASA VERDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.II 4.ANO F9,Fund1,S,4781095,2004,11,F,BRANCA,BOLIVIA,Concluido
2014,CAMPO LIMPO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.II 4.ANO F9,Fund1,S,4786797,2004,11,F,NAO DECLARADA,ESTADOS UNIDOS DA AMERICA (EUA),Concluido
2014,SAO LUCAS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 5.ANO F9,Fund1,S,4802540,2003,11,M,AMARELA,JAPAO,Concluido
2014,CAPAO REDONDO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO CAMPO LIMPO,C.I 2.ANO F9,Fund1,S,4802800,2006,8,M,PARDA,BOLIVIA,Concluido
2014,CAMPO GRANDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SANTO AMARO,C.II 4.ANO F9,Fund1,S,4804140,2004,2,F,AMARELA,JAPAO,Concluido
2014,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4805629,2002,5,M,PARDA,BOLIVIA,Concluido
2014,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 9.ANO F9,Fund2,S,4814184,1999,12,M,NAO DECLARADA,JAPAO,Concluido
2014,ARTUR ALVIM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4814633,2003,4,F,NAO DECLARADA,BOLIVIA,Concluido
2014,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.II 5.ANO F9,Fund1,S,4815494,2003,4,F,NAO DECLARADA,BOLIVIA,Concluido
2014,IGUATEMI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.I 3.ANO F9,Fund1,S,4816483,2006,2,F,PARDA,BOLIVIA,Concluido
2014,IGUATEMI,MOVA        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,MOVA,MOVA,S,4816550,1953,10,F,NAO DECLARADA,BOLIVIA,Concluido
2014,CACHOEIRINHA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,C.I 3.ANO F9,Fund1,S,4817161,2006,3,F,NAO DECLARADA,BOLIVIA,Concluido
2014,CARRAO,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.III 9.ANO F9,Fund2,S,4818956,2000,5,F,AMARELA,JAPAO,Concluido
2014,SAO RAFAEL,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.III 9.ANO F9,Fund2,S,4819338,2000,10,M,PARDA,BOLIVIA,Concluido
2014,VILA GUILHERME,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 9.ANO F9,Fund2,S,4820593,2000,6,F,BRANCA,BOLIVIA,Concluido
2014,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4820771,2000,9,F,PARDA,BOLIVIA,Concluido
2014,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 8.ANO F9,Fund2,S,4820800,1998,9,F,PARDA,BOLIVIA,Concluido
2014,VILA MATILDE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.III 7.ANO F9,Fund2,S,4820904,2002,7,F,PARDA,BOLIVIA,Concluido
2014,CANGAIBA,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,INFANTIL I,PRE,S,4824569,2009,4,M,PARDA,BOLIVIA,Concluido
2014,CANGAIBA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO F9,Fund1,S,4824684,2004,9,F,INDIGENA,BOLIVIA,Concluido
2014,VILA JACUI,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MIGUEL,C.III 7.ANO F9,Fund2,S,4824859,2002,12,F,BRANCA,JAPAO,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.II 5.ANO F9,Fund1,S,4827476,2003,2,M,BRANCA,BOLIVIA,Concluido
2014,BELEM,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 5.ANO F9,Fund1,S,4828113,2002,2,M,PARDA,BOLIVIA,Concluido
2014,VILA MARIA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 7.ANO F9,Fund2,S,4829062,2002,5,M,NAO DECLARADA,BOLIVIA,Concluido
2014,ITAQUERA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO ITAQUERA,C.I 3.ANO F9,Fund1,S,4830177,2004,12,F,NAO DECLARADA,BOLIVIA,Concluido
2014,SOCORRO,EMEI        ,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,INFANTIL I,PRE,S,4832366,2009,4,M,BRANCA,ESTADOS UNIDOS DA AMERICA (EUA),Concluido
2014,SE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO IPIRANGA,C.II 5.ANO F9,Fund1,S,4834153,2002,12,M,PRETA,SERRA LEOA,Concluido
2014,SAO MATEUS,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO F9,Fund1,S,4835977,2005,2,M,BRANCA,BOLIVIA,Concluido
2014,IGUATEMI,CEU EMEF    ,DIRETORIA REGIONAL DE EDUCACAO SAO MATEUS,C.II 4.ANO F9,Fund1,S,4837244,2004,5,M,NAO DECLARADA,BOLIVIA,Concluido
2014,TREMEMBE,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO JACANA/TREMEMBE,C.III 7.ANO F9,Fund2,S,4837429,2002,9,F,NAO DECLARADA,BOLIVIA,Concluido
2014,AGUA RASA,EMEF        ,DIRETORIA REGIONAL DE EDUCACAO PENHA,C.II 4.ANO F9,Fund1,S,4837441,2004,9,M,PARDA,BOLIVIA,Concluido
